1992-08-16,146.0,a51deca49f5f9187e6e0123851ea6e74,19423,Colleen,Pennington,1998-08-08,(758)881-3472x869,E5FY5HMC2L,Italie,IT,19298,dfbfd66b4f22cb15a8c0a8387b98422f,23730,Stephen,Baker,2003-04-09,465.984.4362,GA290YRPY8,Allemagne,DE,30258
1994-11-04,35.1,730f884f02bae2c6fdedc50a2b52ecd0,19423,Colleen,Pennington,1998-08-08,(758)881-3472x869,E5FY5HMC2L,Italie,IT,19298,e0dcd97e0624609473ba9ac8e66cd713,27837,Bianca,Jackson,1991-06-13,123.751.8597x064,7DYU48VSCP,France,FR,88973
2009-08-26,142.1,8787770157481def42f3caa8e820e044,19423,Colleen,Pennington,1998-08-08,(758)881-3472x869,E5FY5HMC2L,Italie,IT,19298,cd8e8f24f785e2e9914bcd344744bfb5,26099,Jeanne,Cervantes,1976-06-18,927-700-6300,KRN3GJNKL9,Italie,IT,72208
1998-10-16,265.0,3b3d15d41063f281b660467855b53259,19423,Colleen,Pennington,1998-08-08,(758)881-3472x869,E5FY5HMC2L,Italie,IT,19298,605a9607b9a0f8be807ce65b2a64e511,26099,Jeanne,Cervantes,1976-06-18,927-700-6300,KRN3GJNKL9,Italie,IT,72208
1998-12-24,95.1,75e30983d028822b1d3408ff3b516516,19423,Colleen,Pennington,1998-08-08,(758)881-3472x869,E5FY5HMC2L,Italie,IT,19298,6213618959eb35b636691e837fe6470a,26099,Jeanne,Cervantes,1976-06-18,927-700-6300,KRN3GJNKL9,Italie,IT,72208
1992-11-27,172.1,46c59c3a3b7340e1cc2729d8e9b9a10f,19423,Colleen,Pennington,1998-08-08,(758)881-3472x869,E5FY5HMC2L,Italie,IT,19298,a17b739470d1f86c32a3d2165e9610a3,26099,Jeanne,Cervantes,1976-06-18,927-700-6300,KRN3GJNKL9,Italie,IT,72208
2006-07-24,147.1,4f7114e5f11cc998ba34ca8ccbb3599f,19423,Colleen,Pennington,1998-08-08,(758)881-3472x869,E5FY5HMC2L,Italie,IT,19298,7f0fef8d75e5e67b2bd70b0d443ea743,26099,Jeanne,Cervantes,1976-06-18,927-700-6300,KRN3GJNKL9,Italie,IT,72208
2002-08-28,75.1,1fd159d9c860af24b44ba45c974e1adc,19423,Colleen,Pennington,1998-08-08,(758)881-3472x869,E5FY5HMC2L,Italie,IT,19298,249c6d52967e24ef1e43b8b28a1d1b57,29366,Lisa,Roach,1986-03-13,(783)151-0623x6265,E76EGRCVVE,Allemagne,DE,83800
1996-04-12,50.1,502e6d2a750cc4615349ed402425f9e1,19423,Colleen,Pennington,1998-08-08,(758)881-3472x869,E5FY5HMC2L,Italie,IT,19298,983f0f7796cabf4042244d65cc87fa44,29371,Mark,Solis,2000-11-18,(675)390-7954,N7E9FMBH7S,Italie,IT,76595
1971-06-21,80.0,fcf45c63b27414b946caf2049f478182,19423,Colleen,Pennington,1998-08-08,(758)881-3472x869,E5FY5HMC2L,Italie,IT,19298,3ae7be6e8d6d004f3258f1c2ff631769,34525,Richard,Whitaker,1991-07-06,593-230-1204,CA2YTLDRB8,France,FR,38200
1981-09-02,50.0,224c565fc6a5f936378300d5c33357af,19423,Colleen,Pennington,1998-08-08,(758)881-3472x869,E5FY5HMC2L,Italie,IT,19298,5f75508c194528df7070742470a882cf,20300,Amanda,Lowe,1995-09-27,+99(1)3119616775,2AJQWKOE30,France,FR,74566
1985-03-19,70.1,a1271b37fa682a650ffe978df693c78e,19423,Colleen,Pennington,1998-08-08,(758)881-3472x869,E5FY5HMC2L,Italie,IT,19298,b151683b809fb8cb54a7daa8b2d07df5,20300,Amanda,Lowe,1995-09-27,+99(1)3119616775,2AJQWKOE30,France,FR,74566
1995-07-20,25.1,c563a03c3a9adcee1e60513455056ad9,19423,Colleen,Pennington,1998-08-08,(758)881-3472x869,E5FY5HMC2L,Italie,IT,19298,1b2c33eae561a7bda69bee26642bc1ec,20300,Amanda,Lowe,1995-09-27,+99(1)3119616775,2AJQWKOE30,France,FR,74566
2004-02-19,350.0,9729a90107d86c8c88042e1964674c80,19423,Colleen,Pennington,1998-08-08,(758)881-3472x869,E5FY5HMC2L,Italie,IT,19298,9cb0602d9cf8b3831d624d583a4727bb,20447,Jasmine,George,1970-03-11,(486)346-5577,2HLNPDWB5B,Italie,IT,66306
2012-05-24,285.0,863e86a443a3501ec8dce9de67bbb755,19423,Colleen,Pennington,1998-08-08,(758)881-3472x869,E5FY5HMC2L,Italie,IT,19298,8ddde910786851a0d6423e17973f3e56,20447,Jasmine,George,1970-03-11,(486)346-5577,2HLNPDWB5B,Italie,IT,66306
1975-12-02,50.1,3cc65126fabd206039ca2517dbeb8629,19423,Colleen,Pennington,1998-08-08,(758)881-3472x869,E5FY5HMC2L,Italie,IT,19298,96247a44cca15cf101a147cb293c7d31,32178,Michael,Ramirez,1978-01-11,09356002139,OY0POM8PS0,Allemagne,DE,70902
2004-07-04,50.1,e3bb294a5af45f7b5591b0be84a2b0b9,19423,Colleen,Pennington,1998-08-08,(758)881-3472x869,E5FY5HMC2L,Italie,IT,19298,c37da73475c1e83f9173f2c00d387507,33192,Heather,Pierce,1999-10-05,+62(2)0025996721,07J88HCT1N,France,FR,56355
1978-03-08,967.0,5721c304cb6b4ec1c0386ded9489827a,19423,Colleen,Pennington,1998-08-08,(758)881-3472x869,E5FY5HMC2L,Italie,IT,19298,a3380e61ac7af901611a895f8fce2f06,33192,Heather,Pierce,1999-10-05,+62(2)0025996721,07J88HCT1N,France,FR,56355
1981-11-13,50.0,a1746e1a649437e37272a29a50b7b537,19423,Colleen,Pennington,1998-08-08,(758)881-3472x869,E5FY5HMC2L,Italie,IT,19298,977ef1bb7035f338e73767629bafc343,30380,Christine,Booker,1998-07-28,1-849-741-4413x299,41BWVPG98V,France,FR,1197
1974-03-25,95.1,f14cb1d8f12b60f502cece2ca95edc7b,19423,Colleen,Pennington,1998-08-08,(758)881-3472x869,E5FY5HMC2L,Italie,IT,19298,be307429e6f20e320fb3a95d797e3667,30419,Amanda,Davis,1987-10-09,1-147-753-4782,RG5VPYXG4J,Italie,IT,32601
2004-10-25,102.1,97ece4083590315e383ec02722993f91,19423,Colleen,Pennington,1998-08-08,(758)881-3472x869,E5FY5HMC2L,Italie,IT,19298,9eb84a757e57ffae8a60eb62a13da074,26002,Carlos,Gutierrez,1985-10-12,+02(2)9822239215,3XQFPQVS58,Allemagne,DE,5699
1988-08-25,400.0,de804389808ff08396dcf74beb317901,19423,Colleen,Pennington,1998-08-08,(758)881-3472x869,E5FY5HMC2L,Italie,IT,19298,a4617ddc946c23d1706a2a4bf22789ec,29798,Charlene,Walsh,1976-12-09,+34(8)0066822817,F101MWW99D,Allemagne,DE,64219
2015-07-21,152.1,ea843cb714e154685472709e65eefba3,19423,Colleen,Pennington,1998-08-08,(758)881-3472x869,E5FY5HMC2L,Italie,IT,19298,47069f3ac83cc61bee912433814691d2,34601,Kristina,Mcdonald,2002-07-22,315.562.8597x67478,TV57NI9187,France,FR,97922
1997-02-20,1185.0,684b446eb5f7191962ff86132fad672d,19423,Colleen,Pennington,1998-08-08,(758)881-3472x869,E5FY5HMC2L,Italie,IT,19298,54053467a6b70746d2cc23189ced64dc,26010,Roy,Jennings,1994-10-06,+25(5)4665277706,30JA9EQALT,Allemagne,DE,2100
1976-11-11,57.1,22c747ef2b4f4eecc2b4dcdea3b3bc00,19423,Colleen,Pennington,1998-08-08,(758)881-3472x869,E5FY5HMC2L,Italie,IT,19298,b9a31aec3e8626426f6f11c6924180a8,19628,Sarah,Johnson,1971-09-10,240.655.6416x29724,GE9XIJHN3F,France,FR,85530
1996-07-22,50.1,b86656943afa8710829f3f4bf79d0af9,19423,Colleen,Pennington,1998-08-08,(758)881-3472x869,E5FY5HMC2L,Italie,IT,19298,25be0443c3069aa28af3f01dfad9be51,35012,Stephanie,Chen,1971-01-12,269.765.9224,9G7XI8FJAN,France,FR,84988
1981-02-09,571.0,a531ce4f07c3c410011084b12e14cfab,19423,Colleen,Pennington,1998-08-08,(758)881-3472x869,E5FY5HMC2L,Italie,IT,19298,cb3111108a3b686b454404b73b330533,23395,Jose,Marshall,1978-07-02,780.560.0426x94199,HMH631K4Z6,Italie,IT,67517
1975-11-06,102.1,6265c8b5f0b3e96eaca8271cf1a9eebb,19423,Colleen,Pennington,1998-08-08,(758)881-3472x869,E5FY5HMC2L,Italie,IT,19298,d78dd85f51158f953c5851859e49241c,26918,Billy,Henderson,1973-12-10,(505)813-5627x49988,52XQYVSMEF,Allemagne,DE,77319
1972-08-20,15.1,03d28a2703efbd3a7bb01e9c32a918bb,19423,Colleen,Pennington,1998-08-08,(758)881-3472x869,E5FY5HMC2L,Italie,IT,19298,9c60cc2ae750e92965b5e495a9f353a1,19424,Maurice,Schultz,1975-06-22,01268919466,ZZSDLYZRF0,France,FR,18133
2011-04-22,1800.0,e8e668a2ce6a1f2aacd63339fd894a87,19423,Colleen,Pennington,1998-08-08,(758)881-3472x869,E5FY5HMC2L,Italie,IT,19298,f19840b7f0873737f0bc75cd61d44bc8,21394,Carlos,Moon,2010-09-06,887-057-3313x276,GE5Z2RWHS8,Allemagne,DE,50362
2002-07-28,375.0,900bb2a1e230b3d4870a4449a2154b9d,19423,Colleen,Pennington,1998-08-08,(758)881-3472x869,E5FY5HMC2L,Italie,IT,19298,f287c06641d65129116aafe33eff20e0,25053,Rodney,Romero,1977-09-13,709-824-6935x10044,VSJLJCQ87T,France,FR,85697
2011-06-09,50.1,36d8e051f7e1f8fc17ed95696a2dbc77,19423,Colleen,Pennington,1998-08-08,(758)881-3472x869,E5FY5HMC2L,Italie,IT,19298,e35df069c2f4e62aaadcfb9d2ed4ce0b,25124,Anthony,Arnold,1981-03-05,1-304-570-4903,Q6R0SHRDVU,France,FR,77119
1971-12-22,53.0,a2025ed98ec14f0cf8856af7a8cfd405,19423,Colleen,Pennington,1998-08-08,(758)881-3472x869,E5FY5HMC2L,Italie,IT,19298,ad72a4abec7db4381c242aaa0bae57b4,35161,Kiara,Pugh,1996-10-18,05471650436,4FK2ISPWXF,France,FR,62321
1992-05-05,95.1,0053ef92a76c9ea4722f526ec89c725d,19423,Colleen,Pennington,1998-08-08,(758)881-3472x869,E5FY5HMC2L,Italie,IT,19298,a9b2a12b78f0da4ff74f9300c120c38e,34039,Craig,Collins,1986-03-10,1-493-695-5047x49164,R2O9UQI5N5,Italie,IT,56130
1980-07-15,80.1,21d2209ed94d2377dd8a3e938ca5ce67,19423,Colleen,Pennington,1998-08-08,(758)881-3472x869,E5FY5HMC2L,Italie,IT,19298,bb76b56955854adb27dba947b34414dd,33794,Brianna,Johnson,1970-09-24,+54(3)3593183127,I50CL0HK13,Allemagne,DE,16322
1995-10-15,55.1,6c584448119db38b67c7a5a13706a321,19423,Colleen,Pennington,1998-08-08,(758)881-3472x869,E5FY5HMC2L,Italie,IT,19298,430582ea2c40f1d085227cf8cce364f5,28652,Benjamin,Mason,1975-06-09,07243179179,90NLHC7EHU,France,FR,26945
2000-04-21,5500.0,8fcb29b25c5f426ecb9972601af99c24,18523,Katie,Farrell,2004-08-10,855.363.1111x9393,K9246O14TM,Italie,IT,12816,99130ede7426028db2a252e1c31e6d21,23732,Tammy,Lyons,2012-12-15,140.195.3763x800,K8XLHH4O06,France,FR,22033
2005-05-25,5500.0,aa0be3eeb1a1b9710f83eb7b0b303cb0,18523,Katie,Farrell,2004-08-10,855.363.1111x9393,K9246O14TM,Italie,IT,12816,8ba01356f423238b1db63375829fe358,23732,Tammy,Lyons,2012-12-15,140.195.3763x800,K8XLHH4O06,France,FR,22033
2011-05-20,3000.0,692548b9fd5a5b79fc53d0f93b0ca03a,23733,Gregory,Jenkins,2007-02-10,197.019.1365,463SU7KK16,France,FR,37853,9a493b1ce0fcddc0747f95edf71a8ddd,19595,Marco,Randolph,1985-04-14,1-806-179-3660x27670,D0EGK5SHKM,Italie,IT,49938
1990-09-07,3000.0,0cc570cd2c2a889ab0041fd6d098df98,23733,Gregory,Jenkins,2007-02-10,197.019.1365,463SU7KK16,France,FR,37853,7d87ae99bac26cca1affe62340fd7d86,19595,Marco,Randolph,1985-04-14,1-806-179-3660x27670,D0EGK5SHKM,Italie,IT,49938
1998-03-19,2000.0,9a06429e6d42e7d409d6ea24314838d4,23733,Gregory,Jenkins,2007-02-10,197.019.1365,463SU7KK16,France,FR,37853,a3ee5b87618a0fc78beefbc1bb45f469,19595,Marco,Randolph,1985-04-14,1-806-179-3660x27670,D0EGK5SHKM,Italie,IT,49938
1980-04-30,3000.0,09cb178e165fd68b7ca9f612383ac105,23733,Gregory,Jenkins,2007-02-10,197.019.1365,463SU7KK16,France,FR,37853,377eaee999778793bfab945a0958aef6,19595,Marco,Randolph,1985-04-14,1-806-179-3660x27670,D0EGK5SHKM,Italie,IT,49938
1973-03-08,2000.0,e5bc2da617c966404a138b1ffafbbdb8,23733,Gregory,Jenkins,2007-02-10,197.019.1365,463SU7KK16,France,FR,37853,f43ff0843765c3dc66043e7abb7ee80c,19595,Marco,Randolph,1985-04-14,1-806-179-3660x27670,D0EGK5SHKM,Italie,IT,49938
1989-02-10,2000.0,0096329d19f71d7137c63b99151ce629,19595,Marco,Randolph,1985-04-14,1-806-179-3660x27670,D0EGK5SHKM,Italie,IT,49938,aeffc1058d6123b09d9c4319ed19272b,33858,Karl,Phillips,2003-03-29,139-391-2340x56554,QX7T8G1OV0,Allemagne,DE,17452
1988-06-28,5000.0,65aa799ab40ed8431bcdac5aed28eef0,23735,Lori,Lambert,2011-07-28,1-893-718-2384x30553,D0275HKRQO,Italie,IT,34118,ef8de824cfe862a0ba1c6d8736541642,23736,Sarah,Jones,2017-11-29,02354005812,4H4AD73PA5,France,FR,82448
1996-02-27,5000.0,1f8f808f8d5dc7d3bccd205d6c52742f,23735,Lori,Lambert,2011-07-28,1-893-718-2384x30553,D0275HKRQO,Italie,IT,34118,355870752556e17bddc9e19177248e13,23736,Sarah,Jones,2017-11-29,02354005812,4H4AD73PA5,France,FR,82448
1988-05-03,5000.0,05cf90a210c06ebfaaad1c600f414567,23735,Lori,Lambert,2011-07-28,1-893-718-2384x30553,D0275HKRQO,Italie,IT,34118,646bde451a319d3e0dba2681a71e3498,23736,Sarah,Jones,2017-11-29,02354005812,4H4AD73PA5,France,FR,82448
2002-06-11,5000.0,b44fa5f7855b76a7ad10aee3e940ba5e,23735,Lori,Lambert,2011-07-28,1-893-718-2384x30553,D0275HKRQO,Italie,IT,34118,85da83daaa0ac2ae3c7f88527229c0d2,24533,Daniel,Diaz,2015-07-31,(869)527-5521x06700,T6Q52T3HMI,France,FR,54721
1993-01-10,1500.0,cc55406c7bc44719e55456807f69e6ed,23735,Lori,Lambert,2011-07-28,1-893-718-2384x30553,D0275HKRQO,Italie,IT,34118,6f3e0f213f66127db6fe4159fca0913d,33631,Benjamin,Thomas,2011-08-23,741.848.4929x9849,S392AXDJ69,Italie,IT,32166
1980-05-10,5500.0,624a321287e1ee08b647a1335ad85220,21982,Sandra,Kelley,2016-09-10,+13(6)9291539157,WT2V66QRS7,Allemagne,DE,41034,ef6178c60c98cd885895ef5488fbe435,17934,Russell,Schneider,1974-04-10,09667998583,1DNBBQKPO1,Allemagne,DE,19605
1988-02-24,5500.0,ea093ad640a9f0be05fcddb1cf765f45,21982,Sandra,Kelley,2016-09-10,+13(6)9291539157,WT2V66QRS7,Allemagne,DE,41034,989d20a7ee8b0062306db8f3eec03b12,17934,Russell,Schneider,1974-04-10,09667998583,1DNBBQKPO1,Allemagne,DE,19605
1973-09-19,5000.0,a24e057fb54197c66f750e798aee85e8,21982,Sandra,Kelley,2016-09-10,+13(6)9291539157,WT2V66QRS7,Allemagne,DE,41034,773de898b6b523a701b8a405415f1e5e,24056,Christopher,Beck,2012-01-31,+96(2)2771939428,CUMPRKVD20,France,FR,92423
1982-09-12,5000.0,43c8bdbcdfe13c004ce98f785c557875,21982,Sandra,Kelley,2016-09-10,+13(6)9291539157,WT2V66QRS7,Allemagne,DE,41034,2e725174ae1e36f8c85adf312a2ea13f,18260,Sara,Coleman,1998-12-12,286-418-1684x18385,39KZJODTIB,France,FR,42250
2012-07-17,5500.0,392d52fd9d33f1843cab45318e13f192,21982,Sandra,Kelley,2016-09-10,+13(6)9291539157,WT2V66QRS7,Allemagne,DE,41034,9b31afa763ef1861c9e054d9a2caf524,18260,Sara,Coleman,1998-12-12,286-418-1684x18385,39KZJODTIB,France,FR,42250
1988-03-23,5500.0,d014378caf9f3b1372014d4cdd3b7ee6,21982,Sandra,Kelley,2016-09-10,+13(6)9291539157,WT2V66QRS7,Allemagne,DE,41034,7a9c62a7bb5bf081aa7e5c2662119713,18610,Elizabeth,Shelton,1995-03-19,1-699-955-4936,2J46KVGEQ2,Allemagne,DE,97948
2016-03-25,5500.0,47c96a23dcea3e86a05d654f2717b870,21982,Sandra,Kelley,2016-09-10,+13(6)9291539157,WT2V66QRS7,Allemagne,DE,41034,a5a24643ce675ec87833de609170d46d,31521,Regina,Thompson,1991-07-06,08886560170,BC2ZJM6SX3,France,FR,94787
1987-05-26,5500.0,84bc4d83f94dc8381b4f154ddd9e48d6,21982,Sandra,Kelley,2016-09-10,+13(6)9291539157,WT2V66QRS7,Allemagne,DE,41034,499051af1361281bc9a1fd395be49b34,31521,Regina,Thompson,1991-07-06,08886560170,BC2ZJM6SX3,France,FR,94787
1990-02-26,5500.0,ab866422ed97b01beb1e2b3d405d92f5,21982,Sandra,Kelley,2016-09-10,+13(6)9291539157,WT2V66QRS7,Allemagne,DE,41034,8ea2940f2fad5f06dc61122df9ab346f,19406,Michael,Oneill,1981-06-01,1-500-415-1882,JYC8OTMHTH,Allemagne,DE,45888
2012-06-15,5500.0,4354a1a19723d87c62d1d3b6563480e8,21982,Sandra,Kelley,2016-09-10,+13(6)9291539157,WT2V66QRS7,Allemagne,DE,41034,1eee3ca5a1723ed5eda602c288f314cf,21138,Kevin,Cooper,2009-04-06,(518)115-7374x528,HQCCQ8T833,Allemagne,DE,25373
2002-06-26,4000.0,08cd4ad2052195a0b384562125a44342,21982,Sandra,Kelley,2016-09-10,+13(6)9291539157,WT2V66QRS7,Allemagne,DE,41034,151f65e69de715e2b8ec2c270c0f3bb1,33763,Amy,Jones,1977-12-01,804.922.2828x1693,D86RUJDEI4,Italie,IT,87292
2015-09-12,5500.0,4c02fa31032f6dee9ef07efad533cbe5,23767,Katherine,Watson,1970-07-28,02200579316,HDFIRQM354,Italie,IT,64368,7a2a42e993f3e8a8c7122cf784270e09,20415,Samuel,Lozano,2014-08-25,+69(7)3505087712,7EH1N5Z5ET,Italie,IT,59786
1993-11-09,5500.0,4cf5a605f81ac81a3d93e4b8de7dcb4c,23767,Katherine,Watson,1970-07-28,02200579316,HDFIRQM354,Italie,IT,64368,89b764dba2277311f65e0c5b57e03b07,20415,Samuel,Lozano,2014-08-25,+69(7)3505087712,7EH1N5Z5ET,Italie,IT,59786
2005-06-17,5500.0,14b8b00de0d3e0143ad1cc65b5e5aa73,23767,Katherine,Watson,1970-07-28,02200579316,HDFIRQM354,Italie,IT,64368,f229dd9e0b3075d2afc938a3bda6370e,25537,Eric,Kaiser,1998-12-24,809-603-5131,0FKK1TGUNZ,France,FR,71259
1981-10-15,5500.0,6bdf9744d7d60c9bdf3e0d9be72c9b23,20415,Samuel,Lozano,2014-08-25,+69(7)3505087712,7EH1N5Z5ET,Italie,IT,59786,dbe37aae25a12937dce3760c8c4f86e1,29385,Sarah,Smith,1991-11-10,+70(6)8110629722,3YNVSTJ4O0,France,FR,33594
1995-10-17,5500.0,fbe03f3c2dbfa34d879f149d44ac6370,20415,Samuel,Lozano,2014-08-25,+69(7)3505087712,7EH1N5Z5ET,Italie,IT,59786,4176fe0c6ba9d8696e345b897e69b714,24918,Karen,Walker,1984-09-14,+04(6)7151949346,52Q4R5GZ59,Allemagne,DE,9449
1983-08-07,1497.0,515b4dabe4256f124a494d4756a0945f,23784,Cory,Hobbs,1998-02-14,(033)040-8415,M3QII9JBZZ,France,FR,71982,93cc0314cee970f90b12a45758097a31,23785,Michelle,Roberts,1978-10-06,(030)478-9755x817,1DYS2AF0LC,France,FR,46107
2004-07-14,1497.0,1b351baf64eb95263567eda680d0192c,23784,Cory,Hobbs,1998-02-14,(033)040-8415,M3QII9JBZZ,France,FR,71982,50589e3b05c6ede6b082096f6a390021,20067,Jack,Riley,2017-07-21,(890)781-9777,M2WIK7UHU2,Italie,IT,40610
2003-02-06,1497.0,0b927b5bac202a068d9ec67425bb785b,23784,Cory,Hobbs,1998-02-14,(033)040-8415,M3QII9JBZZ,France,FR,71982,838157997467980a3a354330776630e9,24533,Daniel,Diaz,2015-07-31,(869)527-5521x06700,T6Q52T3HMI,France,FR,54721
1983-03-28,1000.0,3a0c9f29bf79770f86e4c0190207feb9,23786,Melinda,Patterson,2009-03-25,(422)537-3340x98997,DPB0FV7Y47,Allemagne,DE,31243,dbf5d3f0f800d48341c5e4989fbe7c97,18556,Jason,Marquez,2010-11-06,1-032-189-9828x84721,EZMLGAGYD9,France,FR,38998
1991-04-08,1500.0,d9a6cf150abc9f83a4abd9d5e9b18aac,23786,Melinda,Patterson,2009-03-25,(422)537-3340x98997,DPB0FV7Y47,Allemagne,DE,31243,60310bf9a58f4ab4914e28662d6ddfd3,33652,Alison,Ryan,1978-03-29,(934)145-0564x902,ICPRQF0TB9,France,FR,64533
1980-08-14,1500.0,810e2fdae9fd7f74a5139d55f2127912,23786,Melinda,Patterson,2009-03-25,(422)537-3340x98997,DPB0FV7Y47,Allemagne,DE,31243,0c79a5370467c09e6cb8d7ab07418184,24040,Daniel,Hernandez,2001-03-26,1-760-544-4411x6662,WWJ896VC8I,France,FR,1846
1974-09-04,5000.0,08e4845af5130be9d1f1f9dca7e2022c,19976,Amanda,Walker,1988-01-10,973-483-5114x6508,JMTTF6GT91,France,FR,45417,d208e442fd078bf351503e7c2501afab,23892,Brandy,Chapman,2001-06-20,06106741823,EXL2U81D0H,France,FR,33283
1977-01-13,5000.0,4ee86ae2fa327954db235c746e653211,19976,Amanda,Walker,1988-01-10,973-483-5114x6508,JMTTF6GT91,France,FR,45417,c8a8f1ae233da07bf12133a9fafc39ca,18582,Scott,Campbell,1985-09-30,268.429.7773,66KM4GTYOB,Allemagne,DE,78163
1993-08-18,5500.0,9463f0ce71a52b635b21c7faad1c6dde,19976,Amanda,Walker,1988-01-10,973-483-5114x6508,JMTTF6GT91,France,FR,45417,610ddd6778c494a3ef3533b3a883d424,26539,Tracy,Foster,1998-12-21,(672)138-3850,HLCGHY2EG3,Italie,IT,12602
1983-02-24,5000.0,a42e43ce55e81a36cfd44a1f7f12bcf6,19976,Amanda,Walker,1988-01-10,973-483-5114x6508,JMTTF6GT91,France,FR,45417,0f73691c7a96db04ae397d7db7992f77,19336,Jill,Sanchez,2006-12-08,876-399-2828x519,T38OBM7SJL,France,FR,62747
1983-02-26,3000.0,3df9bca8bc4294bebce2b9d879a3f681,19976,Amanda,Walker,1988-01-10,973-483-5114x6508,JMTTF6GT91,France,FR,45417,2fe5a1b77fdd7de1c4caaee37d325a95,19336,Jill,Sanchez,2006-12-08,876-399-2828x519,T38OBM7SJL,France,FR,62747
1983-02-26,2000.0,1988bd743cdc1b3fee3a9f020c9347a7,19336,Jill,Sanchez,2006-12-08,876-399-2828x519,T38OBM7SJL,France,FR,62747,a5c26378178431b523135fbdcccec60d,19976,Amanda,Walker,1988-01-10,973-483-5114x6508,JMTTF6GT91,France,FR,45417
2011-12-30,53.0,152f160a559b3faba7d5624bf5b93972,18179,Kevin,Baker,2005-02-13,401.941.5877,0OZ0930OE9,Italie,IT,30302,a8d5d0b9b1b4d03611c0e0aa9f4a8d8f,23893,Kelly,Edwards,1973-02-24,09217522547,M0EOFFC1MX,France,FR,45873
2005-04-23,63.0,441f96f250bfed002a04de4e3c4856ea,18179,Kevin,Baker,2005-02-13,401.941.5877,0OZ0930OE9,Italie,IT,30302,494fb5ba90c860ed153049bfba23660b,23952,Victor,Davis,1972-09-13,1-518-332-3645,UPTAB6SNXI,France,FR,37882
